epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
127,42269,1.01565,1.047,0.01068,0.85499,0.79369,0.86558,0.65395,0.94865,0.71509,0.01885,0.0225156,0.0075052,0.0225156,0.0075052,0.0225156,0.0075052,0.0225156,0.0075052
128,42598.3,1.01359,1.01485,0.01051,0.88198,0.77551,0.86748,0.66464,0.91949,0.69428,0.01858,0.0224562,0.0074854,0.0224562,0.0074854,0.0224562,0.0074854,0.0224562,0.0074854
129,42932.2,1.02118,1.00512,0.01042,0.88455,0.82798,0.88238,0.66415,0.98255,0.69439,0.02093,0.0223968,0.0074656,0.0223968,0.0074656,0.0223968,0.0074656,0.0223968,0.0074656
130,43269.1,1.01505,1.02325,0.01061,0.85734,0.76702,0.86658,0.65139,0.96904,0.72167,0.02021,0.0223374,0.0074458,0.0223374,0.0074458,0.0223374,0.0074458,0.0223374,0.0074458
131,43603,1.01241,0.9976,0.01058,0.85834,0.8073,0.87311,0.66715,0.96648,0.70559,0.02017,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
132,43936,1.02731,1.04213,0.01064,0.84214,0.82153,0.85921,0.66823,0.90191,0.70764,0.01863,0.0222186,0.0074062,0.0222186,0.0074062,0.0222186,0.0074062,0.0222186,0.0074062
133,44269.1,1.01906,1.02115,0.01057,0.82636,0.82803,0.86427,0.66998,0.89785,0.7523,0.01795,0.0221592,0.0073864,0.0221592,0.0073864,0.0221592,0.0073864,0.0221592,0.0073864
134,44602.5,1.00294,0.99084,0.01034,0.82919,0.82661,0.87336,0.66392,0.93691,0.71216,0.01898,0.0220998,0.0073666,0.0220998,0.0073666,0.0220998,0.0073666,0.0220998,0.0073666
135,44938.7,1.00773,0.97915,0.01048,0.8446,0.84904,0.88555,0.67085,0.92625,0.74912,0.01918,0.0220404,0.0073468,0.0220404,0.0073468,0.0220404,0.0073468,0.0220404,0.0073468
136,45272.5,0.99358,0.97684,0.01012,0.81509,0.83043,0.87561,0.66988,0.9163,0.72156,0.01912,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
137,45609.4,1.00105,1.0049,0.01042,0.8712,0.80781,0.88077,0.67805,0.92197,0.71042,0.01873,0.0219216,0.0073072,0.0219216,0.0073072,0.0219216,0.0073072,0.0219216,0.0073072
138,45944.1,1.00025,1.01248,0.01021,0.82094,0.85295,0.88869,0.68133,0.9232,0.66559,0.01857,0.0218622,0.0072874,0.0218622,0.0072874,0.0218622,0.0072874,0.0218622,0.0072874
139,46280.5,0.99524,1.02369,0.01037,0.83584,0.84887,0.88867,0.69117,0.88077,0.66887,0.01775,0.0218028,0.0072676,0.0218028,0.0072676,0.0218028,0.0072676,0.0218028,0.0072676
140,46616.2,1.00614,0.99985,0.0104,0.89363,0.83817,0.89344,0.68815,0.88558,0.69682,0.01739,0.0217434,0.0072478,0.0217434,0.0072478,0.0217434,0.0072478,0.0217434,0.0072478
141,46948.9,0.9886,0.99276,0.01026,0.84611,0.82137,0.88657,0.6793,0.91694,0.69087,0.01831,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
142,47280.6,0.98802,0.98851,0.01009,0.8357,0.84473,0.88586,0.67099,0.95658,0.67802,0.0196,0.0216246,0.0072082,0.0216246,0.0072082,0.0216246,0.0072082,0.0216246,0.0072082
143,47616.2,0.98859,0.97223,0.01029,0.86443,0.7906,0.87606,0.67267,0.93512,0.71693,0.01875,0.0215652,0.0071884,0.0215652,0.0071884,0.0215652,0.0071884,0.0215652,0.0071884
144,47949,1.0005,0.99416,0.01043,0.81594,0.84734,0.88863,0.67389,0.93657,0.6916,0.01941,0.0215058,0.0071686,0.0215058,0.0071686,0.0215058,0.0071686,0.0215058,0.0071686
145,48285.5,0.9896,0.99307,0.01003,0.855,0.83121,0.88081,0.66136,0.97322,0.67191,0.01976,0.0214464,0.0071488,0.0214464,0.0071488,0.0214464,0.0071488,0.0214464,0.0071488
146,48622.7,0.98666,0.96335,0.0102,0.8525,0.80693,0.87722,0.67231,0.91975,0.71397,0.01841,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
147,48958,0.98107,0.96565,0.00996,0.91115,0.7441,0.87387,0.67664,0.90967,0.69398,0.01778,0.0213276,0.0071092,0.0213276,0.0071092,0.0213276,0.0071092,0.0213276,0.0071092
148,49291.5,0.98608,0.9613,0.00997,0.85456,0.81917,0.87574,0.67608,0.90064,0.70441,0.01759,0.0212682,0.0070894,0.0212682,0.0070894,0.0212682,0.0070894,0.0212682,0.0070894
149,49625.5,0.98556,0.95846,0.0101,0.88318,0.78299,0.87243,0.67251,0.89422,0.72277,0.01726,0.0212088,0.0070696,0.0212088,0.0070696,0.0212088,0.0070696,0.0212088,0.0070696
150,49962.4,0.98933,0.97755,0.01024,0.84348,0.82508,0.89195,0.68979,0.89949,0.66317,0.01783,0.0211494,0.0070498,0.0211494,0.0070498,0.0211494,0.0070498,0.0211494,0.0070498
151,50293.6,0.98425,0.94375,0.01014,0.89107,0.79707,0.89392,0.68981,0.91496,0.66764,0.01836,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
152,50627.6,0.97711,0.94457,0.00998,0.86362,0.80842,0.87934,0.67673,0.90816,0.70357,0.01804,0.0210306,0.0070102,0.0210306,0.0070102,0.0210306,0.0070102,0.0210306,0.0070102
153,50960.8,0.97465,0.94314,0.01019,0.86409,0.84251,0.89259,0.68272,0.92251,0.67862,0.01862,0.0209712,0.0069904,0.0209712,0.0069904,0.0209712,0.0069904,0.0209712,0.0069904
154,51294,0.96471,0.96105,0.00989,0.85372,0.84359,0.88068,0.67008,0.91765,0.70517,0.0181,0.0209118,0.0069706,0.0209118,0.0069706,0.0209118,0.0069706,0.0209118,0.0069706
155,51631.4,0.97576,0.94735,0.01001,0.91361,0.81223,0.89441,0.6858,0.92068,0.64198,0.01876,0.0208524,0.0069508,0.0208524,0.0069508,0.0208524,0.0069508,0.0208524,0.0069508
156,51964.1,0.9688,0.93808,0.00985,0.83377,0.82194,0.88438,0.68464,0.89491,0.68809,0.01809,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
157,52299.4,0.96914,0.93337,0.01004,0.86128,0.82543,0.88816,0.67733,0.90618,0.66448,0.01789,0.0207336,0.0069112,0.0207336,0.0069112,0.0207336,0.0069112,0.0207336,0.0069112
158,52633.5,0.95632,0.92881,0.00979,0.83386,0.836,0.88304,0.68404,0.89466,0.66768,0.01796,0.0206742,0.0068914,0.0206742,0.0068914,0.0206742,0.0068914,0.0206742,0.0068914
159,52969.2,0.96228,0.95503,0.00997,0.85858,0.83936,0.87848,0.67574,0.89519,0.65452,0.01789,0.0206148,0.0068716,0.0206148,0.0068716,0.0206148,0.0068716,0.0206148,0.0068716
160,53306,0.9582,0.93696,0.00961,0.89872,0.81317,0.87811,0.67641,0.91422,0.64719,0.0181,0.0205554,0.0068518,0.0205554,0.0068518,0.0205554,0.0068518,0.0205554,0.0068518
161,53641.4,0.97067,0.93917,0.00989,0.85314,0.84102,0.88624,0.68271,0.91051,0.62556,0.01786,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
162,53976.4,0.9506,0.93527,0.00978,0.84051,0.83152,0.88826,0.69129,0.87903,0.63658,0.01765,0.0204366,0.0068122,0.0204366,0.0068122,0.0204366,0.0068122,0.0204366,0.0068122
163,54310.8,0.95514,0.90748,0.00979,0.89332,0.80302,0.88423,0.68671,0.87502,0.6553,0.01717,0.0203772,0.0067924,0.0203772,0.0067924,0.0203772,0.0067924,0.0203772,0.0067924
164,54643.8,0.95456,0.94011,0.00974,0.86181,0.84854,0.88775,0.68422,0.88602,0.65147,0.01805,0.0203178,0.0067726,0.0203178,0.0067726,0.0203178,0.0067726,0.0203178,0.0067726
165,54981.1,0.95816,0.91448,0.00992,0.84794,0.82478,0.87524,0.68133,0.87696,0.6817,0.01755,0.0202584,0.0067528,0.0202584,0.0067528,0.0202584,0.0067528,0.0202584,0.0067528
166,55313.5,0.94609,0.91363,0.0097,0.87542,0.81236,0.88047,0.67974,0.89795,0.66665,0.01827,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
167,55648.1,0.94952,0.92175,0.00957,0.87032,0.83098,0.8895,0.69094,0.90008,0.63121,0.01804,0.0201396,0.0067132,0.0201396,0.0067132,0.0201396,0.0067132,0.0201396,0.0067132
168,55981.4,0.95043,0.93315,0.00966,0.84365,0.8027,0.87537,0.68408,0.88887,0.68075,0.01762,0.0200802,0.0066934,0.0200802,0.0066934,0.0200802,0.0066934,0.0200802,0.0066934
169,56316.8,0.94126,0.91445,0.00948,0.86931,0.81533,0.87664,0.68392,0.88131,0.68126,0.0174,0.0200208,0.0066736,0.0200208,0.0066736,0.0200208,0.0066736,0.0200208,0.0066736
170,56650.2,0.94409,0.90498,0.0098,0.8675,0.79123,0.87309,0.68504,0.89067,0.65998,0.01791,0.0199614,0.0066538,0.0199614,0.0066538,0.0199614,0.0066538,0.0199614,0.0066538
171,56986.2,0.93469,0.90691,0.00949,0.87016,0.83494,0.88448,0.69874,0.88437,0.62694,0.01751,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
172,57320.1,0.94284,0.91082,0.00971,0.8636,0.82628,0.88696,0.69793,0.86191,0.62596,0.01693,0.0198426,0.0066142,0.0198426,0.0066142,0.0198426,0.0066142,0.0198426,0.0066142
173,57656.4,0.9349,0.91176,0.00955,0.84946,0.83685,0.88623,0.69284,0.89278,0.62747,0.018,0.0197832,0.0065944,0.0197832,0.0065944,0.0197832,0.0065944,0.0197832,0.0065944
174,57991.1,0.94112,0.88048,0.00969,0.88172,0.84952,0.88862,0.70315,0.85501,0.63082,0.01666,0.0197238,0.0065746,0.0197238,0.0065746,0.0197238,0.0065746,0.0197238,0.0065746
175,58325.5,0.95278,0.88904,0.00989,0.87166,0.83939,0.88474,0.68965,0.90334,0.64277,0.01835,0.0196644,0.0065548,0.0196644,0.0065548,0.0196644,0.0065548,0.0196644,0.0065548
176,58660.2,0.93087,0.90046,0.00952,0.85176,0.85052,0.88989,0.68338,0.92489,0.60878,0.01867,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
177,58992,0.94514,0.94015,0.00979,0.86587,0.83647,0.89218,0.69961,0.87499,0.61142,0.01724,0.0195456,0.0065152,0.0195456,0.0065152,0.0195456,0.0065152,0.0195456,0.0065152
178,59324.1,0.92627,0.90737,0.00938,0.8682,0.80947,0.88569,0.69739,0.8608,0.65794,0.01699,0.0194862,0.0064954,0.0194862,0.0064954,0.0194862,0.0064954,0.0194862,0.0064954
179,59660.2,0.92361,0.90241,0.00934,0.84004,0.83942,0.8816,0.69061,0.86868,0.66817,0.01697,0.0194268,0.0064756,0.0194268,0.0064756,0.0194268,0.0064756,0.0194268,0.0064756
180,59995.5,0.92665,0.89318,0.00952,0.87745,0.80873,0.87501,0.68615,0.89173,0.67792,0.01754,0.0193674,0.0064558,0.0193674,0.0064558,0.0193674,0.0064558,0.0193674,0.0064558
181,60330.6,0.92289,0.87264,0.00959,0.86914,0.82416,0.88408,0.69709,0.87713,0.64521,0.01704,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
182,60666.7,0.92602,0.88942,0.00959,0.80775,0.85549,0.87698,0.69597,0.86495,0.63291,0.01685,0.0192486,0.0064162,0.0192486,0.0064162,0.0192486,0.0064162,0.0192486,0.0064162
183,60998.4,0.92733,0.87307,0.00962,0.84069,0.82011,0.87499,0.70273,0.84912,0.64222,0.01697,0.0191892,0.0063964,0.0191892,0.0063964,0.0191892,0.0063964,0.0191892,0.0063964
184,61331.1,0.92303,0.87361,0.00932,0.86375,0.77721,0.87321,0.69352,0.8522,0.64962,0.01669,0.0191298,0.0063766,0.0191298,0.0063766,0.0191298,0.0063766,0.0191298,0.0063766
185,61664.6,0.92031,0.86365,0.00918,0.8738,0.7819,0.87297,0.68697,0.84948,0.70967,0.01646,0.0190704,0.0063568,0.0190704,0.0063568,0.0190704,0.0063568,0.0190704,0.0063568
186,61994.7,0.92413,0.84534,0.00929,0.83813,0.84683,0.87986,0.69461,0.86525,0.64954,0.01707,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
187,62328.5,0.91294,0.8332,0.00923,0.8401,0.86541,0.87591,0.6837,0.87995,0.66721,0.01741,0.0189516,0.0063172,0.0189516,0.0063172,0.0189516,0.0063172,0.0189516,0.0063172
188,62664.6,0.93845,0.87639,0.00944,0.87366,0.80268,0.88367,0.68389,0.88495,0.65045,0.01771,0.0188922,0.0062974,0.0188922,0.0062974,0.0188922,0.0062974,0.0188922,0.0062974
189,62996.4,0.92233,0.87283,0.00954,0.8726,0.80047,0.88212,0.68565,0.87255,0.68739,0.01739,0.0188328,0.0062776,0.0188328,0.0062776,0.0188328,0.0062776,0.0188328,0.0062776
190,63330.7,0.93073,0.87533,0.00937,0.85939,0.808,0.87995,0.68977,0.887,0.65737,0.01812,0.0187734,0.0062578,0.0187734,0.0062578,0.0187734,0.0062578,0.0187734,0.0062578
191,63665.5,0.92045,0.86473,0.00943,0.82808,0.8288,0.87479,0.68458,0.87042,0.66484,0.0179,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
192,63997.9,0.90497,0.85092,0.00912,0.84023,0.80841,0.8726,0.68869,0.85708,0.70307,0.01739,0.0186546,0.0062182,0.0186546,0.0062182,0.0186546,0.0062182,0.0186546,0.0062182
193,64332,0.91219,0.89063,0.00915,0.84011,0.84197,0.88571,0.69884,0.85439,0.65575,0.01739,0.0185952,0.0061984,0.0185952,0.0061984,0.0185952,0.0061984,0.0185952,0.0061984
194,64666.1,0.91965,0.89263,0.0093,0.86242,0.83119,0.89369,0.702,0.84999,0.61214,0.01717,0.0185358,0.0061786,0.0185358,0.0061786,0.0185358,0.0061786,0.0185358,0.0061786
195,65003,0.90698,0.86204,0.00908,0.86029,0.84253,0.88511,0.70876,0.83676,0.62119,0.01631,0.0184764,0.0061588,0.0184764,0.0061588,0.0184764,0.0061588,0.0184764,0.0061588
196,65337.8,0.92851,0.88357,0.00931,0.90005,0.80726,0.87952,0.70033,0.84987,0.65505,0.01652,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
197,65672.7,0.91135,0.84267,0.00913,0.9006,0.80896,0.88276,0.69939,0.85776,0.62678,0.01664,0.0183576,0.0061192,0.0183576,0.0061192,0.0183576,0.0061192,0.0183576,0.0061192
198,66006.1,0.90349,0.86647,0.00917,0.87353,0.81946,0.86945,0.68907,0.85907,0.66696,0.01657,0.0182982,0.0060994,0.0182982,0.0060994,0.0182982,0.0060994,0.0182982,0.0060994
199,66339.1,0.9148,0.85258,0.00927,0.90074,0.83081,0.88505,0.70565,0.82993,0.62489,0.01605,0.0182388,0.0060796,0.0182388,0.0060796,0.0182388,0.0060796,0.0182388,0.0060796
200,66669.8,0.91784,0.85503,0.00924,0.8665,0.83545,0.88168,0.69978,0.82727,0.66733,0.01615,0.0181794,0.0060598,0.0181794,0.0060598,0.0181794,0.0060598,0.0181794,0.0060598
201,67006.4,0.89853,0.84206,0.00899,0.87142,0.84473,0.89794,0.70874,0.84452,0.61016,0.01677,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
202,67343.2,0.91236,0.86321,0.00921,0.88181,0.80081,0.88408,0.70535,0.83105,0.6394,0.01655,0.0180606,0.0060202,0.0180606,0.0060202,0.0180606,0.0060202,0.0180606,0.0060202
203,67675.9,0.88972,0.84175,0.00886,0.85017,0.81037,0.88225,0.70411,0.83329,0.67638,0.01638,0.0180012,0.0060004,0.0180012,0.0060004,0.0180012,0.0060004,0.0180012,0.0060004
204,68010.2,0.89514,0.84262,0.00894,0.85646,0.81813,0.8834,0.70193,0.82781,0.66953,0.01616,0.0179418,0.0059806,0.0179418,0.0059806,0.0179418,0.0059806,0.0179418,0.0059806
205,68343.7,0.88455,0.8386,0.00904,0.86344,0.83292,0.88787,0.70743,0.82621,0.66231,0.01637,0.0178824,0.0059608,0.0178824,0.0059608,0.0178824,0.0059608,0.0178824,0.0059608
206,68677.8,0.88664,0.83131,0.00901,0.87109,0.83499,0.89077,0.7073,0.82706,0.64579,0.01638,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
207,69011.8,0.87972,0.84526,0.00903,0.87424,0.81953,0.88238,0.71029,0.83988,0.65926,0.01673,0.0177636,0.0059212,0.0177636,0.0059212,0.0177636,0.0059212,0.0177636,0.0059212
208,69344.7,0.89226,0.8597,0.009,0.8552,0.84792,0.88483,0.71097,0.82805,0.66332,0.01662,0.0177042,0.0059014,0.0177042,0.0059014,0.0177042,0.0059014,0.0177042,0.0059014
209,69675.6,0.88923,0.8095,0.00891,0.82431,0.84901,0.87346,0.70105,0.84168,0.67091,0.01702,0.0176448,0.0058816,0.0176448,0.0058816,0.0176448,0.0058816,0.0176448,0.0058816
210,70008.1,0.89542,0.82434,0.0089,0.86053,0.83171,0.88226,0.70179,0.83847,0.65524,0.01658,0.0175854,0.0058618,0.0175854,0.0058618,0.0175854,0.0058618,0.0175854,0.0058618
211,70338.8,0.8856,0.82312,0.00886,0.84681,0.85639,0.88791,0.70701,0.83838,0.63077,0.01687,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
212,70671.9,0.88709,0.8203,0.00889,0.87833,0.85446,0.89922,0.72084,0.83065,0.61766,0.01676,0.0174666,0.0058222,0.0174666,0.0058222,0.0174666,0.0058222,0.0174666,0.0058222
213,71003.6,0.88168,0.81569,0.00892,0.88542,0.85175,0.89654,0.72091,0.80246,0.65403,0.01614,0.0174072,0.0058024,0.0174072,0.0058024,0.0174072,0.0058024,0.0174072,0.0058024
214,71341.1,0.88248,0.82408,0.00889,0.88451,0.84364,0.8933,0.71222,0.82334,0.64052,0.01642,0.0173478,0.0057826,0.0173478,0.0057826,0.0173478,0.0057826,0.0173478,0.0057826
215,71679,0.89379,0.83111,0.00895,0.88125,0.82216,0.89393,0.71524,0.82145,0.62271,0.01627,0.0172884,0.0057628,0.0172884,0.0057628,0.0172884,0.0057628,0.0172884,0.0057628
216,72012.4,0.89104,0.83331,0.00894,0.83274,0.84373,0.8918,0.71485,0.81739,0.63275,0.01619,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
217,72344.1,0.87561,0.82276,0.00892,0.84277,0.85037,0.89359,0.71497,0.83494,0.61972,0.01633,0.0171696,0.0057232,0.0171696,0.0057232,0.0171696,0.0057232,0.0171696,0.0057232
218,72674.8,0.877,0.81052,0.00895,0.841,0.86723,0.88561,0.70273,0.85889,0.63128,0.01676,0.0171102,0.0057034,0.0171102,0.0057034,0.0171102,0.0057034,0.0171102,0.0057034
219,73007.8,0.87581,0.82617,0.00873,0.86905,0.82153,0.88864,0.70535,0.8538,0.63866,0.0167,0.0170508,0.0056836,0.0170508,0.0056836,0.0170508,0.0056836,0.0170508,0.0056836
220,73343.2,0.86918,0.81609,0.00872,0.87756,0.82566,0.89152,0.70794,0.84738,0.63242,0.01649,0.0169914,0.0056638,0.0169914,0.0056638,0.0169914,0.0056638,0.0169914,0.0056638
221,73673.4,0.86621,0.81002,0.00868,0.89269,0.829,0.89193,0.7054,0.84259,0.61163,0.01652,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
222,74007.1,0.87173,0.82048,0.00862,0.87938,0.84076,0.8911,0.70772,0.84989,0.61672,0.01677,0.0168726,0.0056242,0.0168726,0.0056242,0.0168726,0.0056242,0.0168726,0.0056242
223,74341.8,0.87281,0.81427,0.00838,0.8522,0.86714,0.89242,0.703,0.85336,0.6216,0.01691,0.0168132,0.0056044,0.0168132,0.0056044,0.0168132,0.0056044,0.0168132,0.0056044
224,74676.1,0.86797,0.77669,0.00847,0.8934,0.80963,0.88528,0.70269,0.84996,0.61564,0.01685,0.0167538,0.0055846,0.0167538,0.0055846,0.0167538,0.0055846,0.0167538,0.0055846
225,75012.5,0.86302,0.77756,0.00876,0.88433,0.84309,0.8869,0.70663,0.833,0.62626,0.0162,0.0166944,0.0055648,0.0166944,0.0055648,0.0166944,0.0055648,0.0166944,0.0055648
226,75344.7,0.86815,0.79698,0.00861,0.86347,0.86294,0.8976,0.72041,0.8231,0.61365,0.01575,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
227,75677.2,0.87123,0.78455,0.0088,0.86014,0.84038,0.88986,0.71199,0.82074,0.6378,0.01605,0.0165756,0.0055252,0.0165756,0.0055252,0.0165756,0.0055252,0.0165756,0.0055252
228,76007.6,0.87616,0.80953,0.00864,0.86542,0.84031,0.8918,0.71016,0.84559,0.63523,0.01695,0.0165162,0.0055054,0.0165162,0.0055054,0.0165162,0.0055054,0.0165162,0.0055054
229,76340.8,0.87213,0.77899,0.00847,0.87302,0.81983,0.89023,0.71249,0.84247,0.6115,0.01688,0.0164568,0.0054856,0.0164568,0.0054856,0.0164568,0.0054856,0.0164568,0.0054856
230,76674.3,0.86282,0.79726,0.00872,0.88195,0.85599,0.89357,0.71665,0.86032,0.6246,0.01712,0.0163974,0.0054658,0.0163974,0.0054658,0.0163974,0.0054658,0.0163974,0.0054658
231,77009.5,0.86353,0.77246,0.00855,0.87591,0.849,0.89937,0.7152,0.85388,0.61865,0.01691,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
232,77344.3,0.85551,0.78361,0.00854,0.86453,0.85332,0.89813,0.71251,0.86098,0.61347,0.01689,0.0162786,0.0054262,0.0162786,0.0054262,0.0162786,0.0054262,0.0162786,0.0054262
233,77676.7,0.8598,0.77795,0.0085,0.8907,0.80892,0.89267,0.70103,0.86206,0.62289,0.01692,0.0162192,0.0054064,0.0162192,0.0054064,0.0162192,0.0054064,0.0162192,0.0054064
234,78012.6,0.83959,0.74947,0.00838,0.92003,0.80214,0.89636,0.70455,0.86569,0.61421,0.01732,0.0161598,0.0053866,0.0161598,0.0053866,0.0161598,0.0053866,0.0161598,0.0053866
235,78348.2,0.86591,0.77845,0.00847,0.87128,0.84256,0.89129,0.70757,0.83861,0.63362,0.01694,0.0161004,0.0053668,0.0161004,0.0053668,0.0161004,0.0053668,0.0161004,0.0053668
236,78683.7,0.86665,0.79531,0.00864,0.86928,0.82804,0.88202,0.70652,0.8408,0.66221,0.01671,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
237,79017.5,0.85204,0.79493,0.00851,0.87791,0.83318,0.8841,0.71418,0.81624,0.65571,0.01605,0.0159816,0.0053272,0.0159816,0.0053272,0.0159816,0.0053272,0.0159816,0.0053272
238,79353.7,0.85021,0.78538,0.00827,0.88132,0.86857,0.89609,0.72195,0.80352,0.62422,0.01611,0.0159222,0.0053074,0.0159222,0.0053074,0.0159222,0.0053074,0.0159222,0.0053074
239,79690.6,0.85784,0.80113,0.00853,0.88606,0.83885,0.89342,0.71737,0.81133,0.61901,0.01615,0.0158628,0.0052876,0.0158628,0.0052876,0.0158628,0.0052876,0.0158628,0.0052876
240,80024.3,0.85785,0.77981,0.00852,0.87097,0.84581,0.8934,0.71304,0.82793,0.61722,0.01633,0.0158034,0.0052678,0.0158034,0.0052678,0.0158034,0.0052678,0.0158034,0.0052678
241,80354,0.85114,0.76528,0.00849,0.88058,0.83362,0.89173,0.71359,0.83359,0.64376,0.01656,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
242,80684.1,0.84661,0.76056,0.00846,0.86146,0.83719,0.88901,0.712,0.83382,0.66225,0.01634,0.0156846,0.0052282,0.0156846,0.0052282,0.0156846,0.0052282,0.0156846,0.0052282
243,81015.5,0.86008,0.78904,0.0084,0.86796,0.84904,0.88644,0.71294,0.83006,0.64214,0.0161,0.0156252,0.0052084,0.0156252,0.0052084,0.0156252,0.0052084,0.0156252,0.0052084
244,81349.5,0.8483,0.76516,0.00846,0.86903,0.83634,0.89105,0.71382,0.8165,0.66312,0.01596,0.0155658,0.0051886,0.0155658,0.0051886,0.0155658,0.0051886,0.0155658,0.0051886
245,81683.2,0.83909,0.75985,0.0083,0.8471,0.84802,0.89583,0.71796,0.82387,0.62716,0.01623,0.0155064,0.0051688,0.0155064,0.0051688,0.0155064,0.0051688,0.0155064,0.0051688
246,82017.6,0.84084,0.74234,0.00832,0.83718,0.84309,0.89723,0.71841,0.81308,0.62937,0.01597,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
247,82354,0.84434,0.76974,0.00829,0.89318,0.80042,0.89561,0.72019,0.80665,0.64278,0.01586,0.0153876,0.0051292,0.0153876,0.0051292,0.0153876,0.0051292,0.0153876,0.0051292
248,82687.6,0.82582,0.75177,0.00827,0.87506,0.80947,0.89159,0.71849,0.81052,0.66145,0.01596,0.0153282,0.0051094,0.0153282,0.0051094,0.0153282,0.0051094,0.0153282,0.0051094
249,83021.7,0.85453,0.76719,0.00828,0.85566,0.82596,0.89554,0.71893,0.80367,0.62384,0.01577,0.0152688,0.0050896,0.0152688,0.0050896,0.0152688,0.0050896,0.0152688,0.0050896
250,83355.5,0.83818,0.74628,0.00833,0.88597,0.83869,0.89791,0.72864,0.79396,0.60275,0.0155,0.0152094,0.0050698,0.0152094,0.0050698,0.0152094,0.0050698,0.0152094,0.0050698
251,83689.5,0.84212,0.77594,0.00837,0.87778,0.82356,0.89049,0.71757,0.81036,0.61395,0.01589,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
252,84021.7,0.83084,0.74697,0.00825,0.85469,0.85639,0.8932,0.71387,0.80757,0.63813,0.01596,0.0150906,0.0050302,0.0150906,0.0050302,0.0150906,0.0050302,0.0150906,0.0050302
253,84355.9,0.82199,0.75895,0.00823,0.88348,0.82313,0.90004,0.7185,0.8126,0.62122,0.01595,0.0150312,0.0050104,0.0150312,0.0050104,0.0150312,0.0050104,0.0150312,0.0050104
254,84684.1,0.82955,0.73725,0.00817,0.87695,0.84139,0.89846,0.72455,0.80653,0.62286,0.01581,0.0149718,0.0049906,0.0149718,0.0049906,0.0149718,0.0049906,0.0149718,0.0049906
255,85018.3,0.83807,0.76767,0.00849,0.83079,0.88916,0.89896,0.7235,0.80581,0.6341,0.0158,0.0149124,0.0049708,0.0149124,0.0049708,0.0149124,0.0049708,0.0149124,0.0049708
256,85351.1,0.82512,0.74711,0.00829,0.84779,0.8782,0.90432,0.72827,0.80311,0.61897,0.01582,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
257,85687.1,0.8386,0.73924,0.00817,0.87464,0.8582,0.90097,0.72883,0.80303,0.61103,0.01563,0.0147936,0.0049312,0.0147936,0.0049312,0.0147936,0.0049312,0.0147936,0.0049312
258,86025.9,0.82705,0.73988,0.00804,0.88544,0.8416,0.90347,0.72725,0.79933,0.60893,0.01551,0.0147342,0.0049114,0.0147342,0.0049114,0.0147342,0.0049114,0.0147342,0.0049114
259,86356.5,0.84028,0.76514,0.00816,0.87804,0.84411,0.89452,0.71991,0.80063,0.61894,0.01563,0.0146748,0.0048916,0.0146748,0.0048916,0.0146748,0.0048916,0.0146748,0.0048916
260,86687,0.82217,0.75513,0.00823,0.87797,0.83274,0.89426,0.71578,0.7989,0.63984,0.01553,0.0146154,0.0048718,0.0146154,0.0048718,0.0146154,0.0048718,0.0146154,0.0048718
