epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
126,42949,1.05256,0.80481,0.01806,0.84383,0.46439,0.61749,0.40803,1.46188,2.02502,0.03805,0.0262875,0.0087625,0.0262875,0.0087625,0.0262875,0.0087625,0.0262875,0.0087625
127,43322.2,1.0407,0.79968,0.01841,0.72233,0.52843,0.64921,0.37699,1.57589,1.96721,0.04293,0.0262578,0.0087526,0.0262578,0.0087526,0.0262578,0.0087526,0.0262578,0.0087526
128,43697.2,1.00641,0.76046,0.01767,0.70518,0.60156,0.65176,0.39199,1.54899,1.80384,0.04156,0.0262281,0.0087427,0.0262281,0.0087427,0.0262281,0.0087427,0.0262281,0.0087427
129,44071,1.05181,0.78811,0.01793,0.8098,0.49894,0.62525,0.3744,1.58756,2.12648,0.04227,0.0261984,0.0087328,0.0261984,0.0087328,0.0261984,0.0087328,0.0261984,0.0087328
130,44458.1,1.02441,0.76836,0.01723,0.73317,0.48438,0.57972,0.35637,1.56764,2.15161,0.04096,0.0261687,0.0087229,0.0261687,0.0087229,0.0261687,0.0087229,0.0261687,0.0087229
131,44832.9,1.04289,0.77538,0.01804,0.51587,0.46875,0.51313,0.30939,1.49573,2.34447,0.03789,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713
132,45208.5,1.03385,0.74856,0.01806,0.66094,0.47656,0.52939,0.32369,1.58865,2.40824,0.04165,0.0261093,0.0087031,0.0261093,0.0087031,0.0261093,0.0087031,0.0261093,0.0087031
133,45581.9,1.04044,0.77759,0.01767,0.63764,0.47656,0.5475,0.31558,1.67577,2.27413,0.04316,0.0260796,0.0086932,0.0260796,0.0086932,0.0260796,0.0086932,0.0260796,0.0086932
134,45957.7,1.03091,0.73632,0.01785,0.70419,0.47656,0.57806,0.36997,1.53575,2.28807,0.04024,0.0260499,0.0086833,0.0260499,0.0086833,0.0260499,0.0086833,0.0260499,0.0086833
135,46332.7,1.02648,0.74212,0.01804,0.8185,0.45802,0.615,0.36889,1.53552,2.0759,0.03972,0.0260202,0.0086734,0.0260202,0.0086734,0.0260202,0.0086734,0.0260202,0.0086734
136,46710.5,1.01961,0.76991,0.01746,0.73422,0.57031,0.65167,0.41346,1.45615,1.74978,0.03781,0.0259905,0.0086635,0.0259905,0.0086635,0.0259905,0.0086635,0.0259905,0.0086635
137,47088.5,1.0377,0.73426,0.01796,0.71695,0.47494,0.58645,0.33314,1.68362,1.88454,0.04531,0.0259608,0.0086536,0.0259608,0.0086536,0.0259608,0.0086536,0.0259608,0.0086536
138,47466.7,1.01819,0.74717,0.01765,0.59106,0.45312,0.51847,0.29202,1.66991,2.01928,0.04675,0.0259311,0.0086437,0.0259311,0.0086437,0.0259311,0.0086437,0.0259311,0.0086437
139,47844.6,1.02582,0.73303,0.01773,0.63863,0.51562,0.60905,0.34538,1.69009,1.94783,0.04879,0.0259014,0.0086338,0.0259014,0.0086338,0.0259014,0.0086338,0.0259014,0.0086338
140,48222,1.01074,0.7343,0.01803,0.78542,0.60051,0.6683,0.40683,1.51927,1.82062,0.04097,0.0258717,0.0086239,0.0258717,0.0086239,0.0258717,0.0086239,0.0258717,0.0086239
141,48600.5,1.03047,0.75501,0.01766,0.68423,0.51562,0.59182,0.31574,1.68194,2.16609,0.04734,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614
142,48978.4,1.00064,0.7184,0.01705,0.66853,0.59878,0.6451,0.39087,1.60827,1.72978,0.04484,0.0258123,0.0086041,0.0258123,0.0086041,0.0258123,0.0086041,0.0258123,0.0086041
143,49348.6,0.99841,0.76528,0.01729,0.74358,0.49219,0.56141,0.3396,1.64766,2.12314,0.04529,0.0257826,0.0085942,0.0257826,0.0085942,0.0257826,0.0085942,0.0257826,0.0085942
144,49729.3,0.99382,0.7314,0.01741,0.65726,0.52344,0.59166,0.36596,1.60839,1.53096,0.04562,0.0257529,0.0085843,0.0257529,0.0085843,0.0257529,0.0085843,0.0257529,0.0085843
145,50111.7,1.00044,0.73281,0.0174,0.61443,0.44531,0.5337,0.32185,1.67758,2.13899,0.04756,0.0257232,0.0085744,0.0257232,0.0085744,0.0257232,0.0085744,0.0257232,0.0085744
146,50492.1,0.99899,0.7443,0.0176,0.57184,0.38608,0.45445,0.27698,1.62759,2.46007,0.04447,0.0256935,0.0085645,0.0256935,0.0085645,0.0256935,0.0085645,0.0256935,0.0085645
147,50868.9,1.00748,0.7409,0.0174,0.62537,0.57383,0.60548,0.36893,1.57494,1.81576,0.04131,0.0256638,0.0085546,0.0256638,0.0085546,0.0256638,0.0085546,0.0256638,0.0085546
148,51245.4,0.99832,0.72659,0.01721,0.66383,0.51562,0.59648,0.34203,1.74496,2.03136,0.04787,0.0256341,0.0085447,0.0256341,0.0085447,0.0256341,0.0085447,0.0256341,0.0085447
149,51622.1,1.00688,0.71508,0.01754,0.60535,0.51529,0.56305,0.33226,1.635,2.08889,0.04226,0.0256044,0.0085348,0.0256044,0.0085348,0.0256044,0.0085348,0.0256044,0.0085348
150,52000.3,0.99858,0.73937,0.01773,0.69642,0.38281,0.47135,0.29202,1.76965,2.77034,0.04999,0.0255747,0.0085249,0.0255747,0.0085249,0.0255747,0.0085249,0.0255747,0.0085249
151,52376.1,0.99804,0.75266,0.01707,0.61734,0.46636,0.53645,0.31027,1.79469,2.04259,0.04987,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515
152,52753.6,1.00166,0.72771,0.01698,0.68117,0.57812,0.65287,0.4261,1.52983,1.57996,0.03956,0.0255153,0.0085051,0.0255153,0.0085051,0.0255153,0.0085051,0.0255153,0.0085051
153,53132.6,0.98072,0.69325,0.01706,0.59081,0.53017,0.59199,0.3692,1.65617,1.83685,0.04393,0.0254856,0.0084952,0.0254856,0.0084952,0.0254856,0.0084952,0.0254856,0.0084952
154,53516.1,0.96426,0.70437,0.01663,0.63673,0.46875,0.52931,0.30902,1.64369,2.25005,0.0441,0.0254559,0.0084853,0.0254559,0.0084853,0.0254559,0.0084853,0.0254559,0.0084853
155,53894.1,0.99152,0.69988,0.01735,0.78486,0.51305,0.63032,0.38614,1.60002,1.79388,0.04327,0.0254262,0.0084754,0.0254262,0.0084754,0.0254262,0.0084754,0.0254262,0.0084754
156,54269.3,0.99303,0.71067,0.01682,0.65899,0.45312,0.54335,0.33111,1.72748,2.31109,0.049,0.0253965,0.0084655,0.0253965,0.0084655,0.0253965,0.0084655,0.0253965,0.0084655
157,54645.4,0.97195,0.6771,0.01705,0.62534,0.49219,0.57276,0.33724,1.64856,2.12185,0.04547,0.0253668,0.0084556,0.0253668,0.0084556,0.0253668,0.0084556,0.0253668,0.0084556
158,55024.2,0.99231,0.697,0.01744,0.67106,0.46875,0.5773,0.34278,1.70433,2.05303,0.04669,0.0253371,0.0084457,0.0253371,0.0084457,0.0253371,0.0084457,0.0253371,0.0084457
159,55401.5,0.9711,0.69797,0.01677,0.70027,0.49219,0.60373,0.38224,1.52178,1.77537,0.041,0.0253074,0.0084358,0.0253074,0.0084358,0.0253074,0.0084358,0.0253074,0.0084358
160,55777.8,1.00436,0.71529,0.0168,0.60377,0.5,0.56042,0.3371,1.66625,2.07802,0.04408,0.0252777,0.0084259,0.0252777,0.0084259,0.0252777,0.0084259,0.0252777,0.0084259
161,56166.7,0.98648,0.67397,0.01712,0.77374,0.55469,0.68453,0.40542,1.46087,1.55159,0.03767,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416
162,56542.2,0.96216,0.7019,0.01628,0.65711,0.57812,0.61345,0.41068,1.42362,1.71475,0.03699,0.0252183,0.0084061,0.0252183,0.0084061,0.0252183,0.0084061,0.0252183,0.0084061
163,56917.9,0.97652,0.68344,0.01679,0.69183,0.5788,0.63913,0.3988,1.53088,1.81138,0.04096,0.0251886,0.0083962,0.0251886,0.0083962,0.0251886,0.0083962,0.0251886,0.0083962
164,57299.2,0.98075,0.6901,0.01668,0.68979,0.47656,0.55675,0.34172,1.50848,2.05836,0.04165,0.0251589,0.0083863,0.0251589,0.0083863,0.0251589,0.0083863,0.0251589,0.0083863
165,57679.3,0.95965,0.69815,0.01662,0.73889,0.50781,0.61658,0.36835,1.62629,2.06689,0.04379,0.0251292,0.0083764,0.0251292,0.0083764,0.0251292,0.0083764,0.0251292,0.0083764
166,58055.1,0.97874,0.69957,0.017,0.73645,0.49219,0.63311,0.42767,1.54507,1.70996,0.04063,0.0250995,0.0083665,0.0250995,0.0083665,0.0250995,0.0083665,0.0250995,0.0083665
167,58432,0.96562,0.68583,0.01674,0.68355,0.4375,0.5246,0.32505,1.6257,2.45256,0.0452,0.0250698,0.0083566,0.0250698,0.0083566,0.0250698,0.0083566,0.0250698,0.0083566
168,58811.4,0.94243,0.68961,0.01569,0.71283,0.46544,0.55406,0.37221,1.61644,2.05842,0.04451,0.0250401,0.0083467,0.0250401,0.0083467,0.0250401,0.0083467,0.0250401,0.0083467
169,59188.1,0.96784,0.71194,0.01692,0.66927,0.40625,0.50756,0.34549,1.58698,2.49798,0.04329,0.0250104,0.0083368,0.0250104,0.0083368,0.0250104,0.0083368,0.0250104,0.0083368
170,59564.8,0.962,0.71068,0.01613,0.68565,0.54688,0.59125,0.39371,1.47567,2.00301,0.03921,0.0249807,0.0083269,0.0249807,0.0083269,0.0249807,0.0083269,0.0249807,0.0083269
171,59940.7,0.9421,0.67093,0.01644,0.70275,0.48024,0.58625,0.36232,1.5191,2.10489,0.04041,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317
172,60318.5,0.94467,0.66923,0.01642,0.59147,0.45312,0.5053,0.3209,1.56857,2.48525,0.04174,0.0249213,0.0083071,0.0249213,0.0083071,0.0249213,0.0083071,0.0249213,0.0083071
173,60697.7,0.953,0.69294,0.01626,0.64192,0.47656,0.53344,0.33533,1.49469,2.33581,0.0407,0.0248916,0.0082972,0.0248916,0.0082972,0.0248916,0.0082972,0.0248916,0.0082972
174,61078.3,0.94663,0.69105,0.01668,0.67805,0.49219,0.59862,0.38036,1.53533,1.87753,0.04121,0.0248619,0.0082873,0.0248619,0.0082873,0.0248619,0.0082873,0.0248619,0.0082873
175,61455.6,0.94864,0.69555,0.0163,0.64555,0.59762,0.60845,0.36987,1.52508,1.85751,0.03925,0.0248322,0.0082774,0.0248322,0.0082774,0.0248322,0.0082774,0.0248322,0.0082774
176,61834,0.94873,0.64269,0.01657,0.52978,0.49291,0.54536,0.3408,1.52104,2.00758,0.04054,0.0248025,0.0082675,0.0248025,0.0082675,0.0248025,0.0082675,0.0248025,0.0082675
177,62210.7,0.93951,0.67358,0.01585,0.75139,0.57031,0.65416,0.42105,1.44767,1.83678,0.03948,0.0247728,0.0082576,0.0247728,0.0082576,0.0247728,0.0082576,0.0247728,0.0082576
178,62584.6,0.95639,0.6969,0.01626,0.76586,0.53906,0.62863,0.42326,1.49954,1.89695,0.03967,0.0247431,0.0082477,0.0247431,0.0082477,0.0247431,0.0082477,0.0247431,0.0082477
179,62962,0.91895,0.63249,0.01586,0.69115,0.53906,0.61993,0.39681,1.46688,1.9447,0.0395,0.0247134,0.0082378,0.0247134,0.0082378,0.0247134,0.0082378,0.0247134,0.0082378
180,63345.9,0.93993,0.64057,0.01632,0.62285,0.55469,0.61615,0.39811,1.45653,1.91367,0.0388,0.0246837,0.0082279,0.0246837,0.0082279,0.0246837,0.0082279,0.0246837,0.0082279
181,63725.6,0.94884,0.67145,0.01602,0.79338,0.54688,0.65677,0.40298,1.63785,1.60094,0.04496,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
182,64106.5,0.95894,0.66745,0.0165,0.69628,0.53906,0.62896,0.39425,1.51722,1.91228,0.04163,0.0246243,0.0082081,0.0246243,0.0082081,0.0246243,0.0082081,0.0246243,0.0082081
183,64484.8,0.93156,0.68066,0.01596,0.65162,0.59913,0.64764,0.42491,1.43527,1.70261,0.0384,0.0245946,0.0081982,0.0245946,0.0081982,0.0245946,0.0081982,0.0245946,0.0081982
184,64863.4,0.9509,0.67497,0.01621,0.62525,0.4823,0.55205,0.34281,1.65894,2.2526,0.04709,0.0245649,0.0081883,0.0245649,0.0081883,0.0245649,0.0081883,0.0245649,0.0081883
185,65241.4,0.93536,0.66215,0.01591,0.71407,0.51562,0.5702,0.37874,1.43074,1.87911,0.03752,0.0245352,0.0081784,0.0245352,0.0081784,0.0245352,0.0081784,0.0245352,0.0081784
186,65621.5,0.91927,0.6781,0.01567,0.68753,0.56729,0.62095,0.41251,1.43465,1.76418,0.03865,0.0245055,0.0081685,0.0245055,0.0081685,0.0245055,0.0081685,0.0245055,0.0081685
187,66001.1,0.95223,0.66483,0.01605,0.69238,0.49236,0.56558,0.39437,1.5068,2.0608,0.04233,0.0244758,0.0081586,0.0244758,0.0081586,0.0244758,0.0081586,0.0244758,0.0081586
188,66457.2,0.92447,0.63782,0.01599,0.75466,0.46875,0.58242,0.38898,1.52874,2.12936,0.04368,0.0244461,0.0081487,0.0244461,0.0081487,0.0244461,0.0081487,0.0244461,0.0081487
189,67016.4,0.92722,0.65881,0.01598,0.72458,0.57812,0.63235,0.40247,1.60855,1.75725,0.04341,0.0244164,0.0081388,0.0244164,0.0081388,0.0244164,0.0081388,0.0244164,0.0081388
190,67398,0.94118,0.63869,0.01619,0.79804,0.52344,0.62419,0.39447,1.60195,2.07918,0.04453,0.0243867,0.0081289,0.0243867,0.0081289,0.0243867,0.0081289,0.0243867,0.0081289
191,67778.7,0.92243,0.6351,0.0157,0.81408,0.53125,0.61799,0.4018,1.52349,1.81512,0.04251,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119
192,68155.6,0.91209,0.63647,0.01545,0.77663,0.44531,0.57527,0.38475,1.49239,2.28075,0.04063,0.0243273,0.0081091,0.0243273,0.0081091,0.0243273,0.0081091,0.0243273,0.0081091
193,68534.3,0.91272,0.66888,0.01529,0.75524,0.45805,0.58593,0.35928,1.55856,2.3895,0.04371,0.0242976,0.0080992,0.0242976,0.0080992,0.0242976,0.0080992,0.0242976,0.0080992
194,68911.3,0.92055,0.67081,0.01552,0.78065,0.57812,0.68059,0.41545,1.54818,1.79541,0.04275,0.0242679,0.0080893,0.0242679,0.0080893,0.0242679,0.0080893,0.0242679,0.0080893
195,69288,0.90857,0.63904,0.01552,0.75103,0.61275,0.68522,0.44046,1.41014,1.64455,0.03877,0.0242382,0.0080794,0.0242382,0.0080794,0.0242382,0.0080794,0.0242382,0.0080794
196,69663.1,0.91831,0.65523,0.01552,0.7576,0.48836,0.61825,0.37838,1.51067,1.96071,0.04136,0.0242085,0.0080695,0.0242085,0.0080695,0.0242085,0.0080695,0.0242085,0.0080695
197,70039.8,0.93509,0.61917,0.01565,0.73424,0.47656,0.57593,0.3682,1.53829,2.30471,0.04189,0.0241788,0.0080596,0.0241788,0.0080596,0.0241788,0.0080596,0.0241788,0.0080596
198,70419,0.91481,0.63527,0.01563,0.66341,0.50813,0.57364,0.36563,1.5708,2.12521,0.04163,0.0241491,0.0080497,0.0241491,0.0080497,0.0241491,0.0080497,0.0241491,0.0080497
199,70796.3,0.91111,0.64128,0.01555,0.70603,0.53125,0.61524,0.37321,1.60456,1.9261,0.04428,0.0241194,0.0080398,0.0241194,0.0080398,0.0241194,0.0080398,0.0241194,0.0080398
200,71173.3,0.90388,0.63072,0.01533,0.79661,0.46875,0.61619,0.39368,1.42677,2.04282,0.03865,0.0240897,0.0080299,0.0240897,0.0080299,0.0240897,0.0080299,0.0240897,0.0080299
201,71557.1,0.93727,0.65873,0.01582,0.73974,0.53125,0.61466,0.3678,1.56995,1.95217,0.0422,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
202,71933.5,0.89986,0.66222,0.01516,0.69261,0.58594,0.63738,0.42274,1.5411,1.81311,0.04259,0.0240303,0.0080101,0.0240303,0.0080101,0.0240303,0.0080101,0.0240303,0.0080101
203,72311.7,0.89989,0.6257,0.01512,0.65444,0.53266,0.60637,0.40235,1.61263,1.79839,0.04559,0.0240006,0.0080002,0.0240006,0.0080002,0.0240006,0.0080002,0.0240006,0.0080002
204,72698,0.90561,0.63369,0.01513,0.75199,0.55469,0.64483,0.40348,1.59036,1.78585,0.04302,0.0239709,0.0079903,0.0239709,0.0079903,0.0239709,0.0079903,0.0239709,0.0079903
205,73075.4,0.92733,0.65625,0.01566,0.80038,0.57031,0.67645,0.4446,1.50006,1.75633,0.04082,0.0239412,0.0079804,0.0239412,0.0079804,0.0239412,0.0079804,0.0239412,0.0079804
206,73450.6,0.9043,0.67876,0.01559,0.78905,0.46094,0.59047,0.36461,1.6368,2.13068,0.04613,0.0239115,0.0079705,0.0239115,0.0079705,0.0239115,0.0079705,0.0239115,0.0079705
207,73826.4,0.90235,0.66762,0.015,0.83693,0.48118,0.63647,0.41209,1.5557,1.86829,0.04312,0.0238818,0.0079606,0.0238818,0.0079606,0.0238818,0.0079606,0.0238818,0.0079606
208,74201.6,0.90199,0.63599,0.01553,0.69978,0.5625,0.63014,0.41085,1.52371,2.07439,0.04239,0.0238521,0.0079507,0.0238521,0.0079507,0.0238521,0.0079507,0.0238521,0.0079507
209,74578.4,0.89673,0.60236,0.01516,0.75218,0.59282,0.69054,0.44061,1.52445,1.63891,0.04124,0.0238224,0.0079408,0.0238224,0.0079408,0.0238224,0.0079408,0.0238224,0.0079408
210,74962.3,0.90359,0.60808,0.01578,0.77206,0.53906,0.66775,0.40167,1.56004,1.92155,0.04196,0.0237927,0.0079309,0.0237927,0.0079309,0.0237927,0.0079309,0.0237927,0.0079309
211,75340.2,0.90066,0.61691,0.01499,0.84008,0.54688,0.67172,0.4121,1.5894,1.85542,0.04355,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921
212,75716.1,0.88584,0.60967,0.01498,0.74921,0.49015,0.59337,0.35639,1.56943,2.176,0.04339,0.0237333,0.0079111,0.0237333,0.0079111,0.0237333,0.0079111,0.0237333,0.0079111
213,76091.9,0.90631,0.64894,0.01526,0.75194,0.51562,0.61973,0.3903,1.5034,1.9305,0.04066,0.0237036,0.0079012,0.0237036,0.0079012,0.0237036,0.0079012,0.0237036,0.0079012
214,76467.9,0.86779,0.60474,0.0147,0.67648,0.53909,0.59761,0.38706,1.47669,1.97214,0.03804,0.0236739,0.0078913,0.0236739,0.0078913,0.0236739,0.0078913,0.0236739,0.0078913
215,76843.6,0.88367,0.63697,0.01496,0.80735,0.45312,0.59141,0.39072,1.54543,1.94663,0.04074,0.0236442,0.0078814,0.0236442,0.0078814,0.0236442,0.0078814,0.0236442,0.0078814
216,77219.4,0.9034,0.62609,0.01542,0.75846,0.5,0.58935,0.37685,1.4712,1.96629,0.0383,0.0236145,0.0078715,0.0236145,0.0078715,0.0236145,0.0078715,0.0236145,0.0078715
